x1 y1 x2 y2 w h conf cls name date time
218.0 338.0 294.0 417.0 76.0 79.0 0.7006973624229431 0.0 borh 2023-06-01 01:17:57.219114
10.0 353.0 204.0 494.0 194.0 141.0 0.9188714027404785 0.0 borh 2023-06-01 01:17:57.221114
4.0 267.0 330.0 506.0 326.0 239.0 0.7740480899810791 0.0 borh 2023-06-01 01:17:57.279953
0.0 250.0 324.0 506.0 324.0 256.0 0.8458225727081299 0.0 borh 2023-06-01 01:17:57.340206
0.0 250.0 324.0 506.0 324.0 256.0 0.8458225727081299 0.0 borh 2023-06-01 01:17:57.400672
0.0 250.0 324.0 506.0 324.0 256.0 0.8458225727081299 0.0 borh 2023-06-01 01:17:57.452788
0.0 245.0 326.0 510.0 326.0 265.0 0.8981865048408508 0.0 borh 2023-06-01 01:17:57.533262
0.0 231.0 330.0 509.0 330.0 278.0 0.918155312538147 0.0 borh 2023-06-01 01:17:57.616276
0.0 231.0 330.0 509.0 330.0 278.0 0.918155312538147 0.0 borh 2023-06-01 01:17:57.704944
3.0 240.0 337.0 513.0 334.0 273.0 0.9256845712661743 0.0 borh 2023-06-01 01:17:57.806532
4.0 238.0 343.0 516.0 339.0 278.0 0.9228202104568481 0.0 borh 2023-06-01 01:17:57.890476
112.0 471.0 273.0 581.0 161.0 110.0 0.5247937440872192 0.0 borh 2023-06-01 01:17:57.959380
0.0 309.0 259.0 580.0 259.0 271.0 0.813478946685791 0.0 borh 2023-06-01 01:17:57.960376
0.0 302.0 254.0 581.0 254.0 279.0 0.8103659749031067 0.0 borh 2023-06-01 01:17:58.020625
0.0 302.0 254.0 581.0 254.0 279.0 0.8103659749031067 0.0 borh 2023-06-01 01:17:58.094474
0.0 302.0 254.0 581.0 254.0 279.0 0.8103659749031067 0.0 borh 2023-06-01 01:17:58.171907
0.0 300.0 246.0 578.0 246.0 278.0 0.8220177888870239 0.0 borh 2023-06-01 01:17:58.234474
0.0 300.0 246.0 578.0 246.0 278.0 0.8220177888870239 0.0 borh 2023-06-01 01:17:58.305284
0.0 300.0 246.0 578.0 246.0 278.0 0.8220177888870239 0.0 borh 2023-06-01 01:17:58.380086
195.0 339.0 284.0 433.0 89.0 94.0 0.5503612160682678 0.0 borh 2023-06-01 01:17:58.456686
113.0 463.0 269.0 574.0 156.0 111.0 0.731713593006134 0.0 borh 2023-06-01 01:17:58.457878
0.0 301.0 236.0 572.0 236.0 271.0 0.8392879366874695 0.0 borh 2023-06-01 01:17:58.459871
115.0 461.0 271.0 574.0 156.0 113.0 0.6472749710083008 0.0 borh 2023-06-01 01:17:58.549630
0.0 303.0 250.0 575.0 250.0 272.0 0.8245430588722229 0.0 borh 2023-06-01 01:17:58.551796
95.0 382.0 302.0 517.0 207.0 135.0 0.95242840051651 0.0 borh 2023-06-01 01:17:58.642384
86.0 371.0 301.0 509.0 215.0 138.0 0.9239668250083923 0.0 borh 2023-06-01 01:17:58.739186
97.0 367.0 299.0 532.0 202.0 165.0 0.9443563222885132 0.0 borh 2023-06-01 01:17:58.842979
0.0 295.0 181.0 502.0 181.0 207.0 0.5207703113555908 0.0 borh 2023-06-01 01:17:58.920672
0.0 311.0 374.0 632.0 374.0 321.0 0.7477965354919434 0.0 borh 2023-06-01 01:17:58.923676
0.0 295.0 181.0 502.0 181.0 207.0 0.5207703113555908 0.0 borh 2023-06-01 01:17:58.992469
0.0 311.0 374.0 632.0 374.0 321.0 0.7477965354919434 0.0 borh 2023-06-01 01:17:58.994442
97.0 410.0 353.0 640.0 256.0 230.0 0.5974447727203369 0.0 borh 2023-06-01 01:17:59.081279
0.0 299.0 169.0 502.0 169.0 203.0 0.7349783778190613 0.0 borh 2023-06-01 01:17:59.082423
274.0 347.0 374.0 450.0 100.0 103.0 0.7440464496612549 0.0 borh 2023-06-01 01:17:59.084227
151.0 283.0 368.0 469.0 217.0 186.0 0.6167647242546082 0.0 borh 2023-06-01 01:17:59.154987
0.0 324.0 116.0 469.0 116.0 145.0 0.6753022074699402 0.0 borh 2023-06-01 01:17:59.156123
151.0 283.0 368.0 469.0 217.0 186.0 0.6167647242546082 0.0 borh 2023-06-01 01:17:59.238789
0.0 324.0 116.0 469.0 116.0 145.0 0.6753022074699402 0.0 borh 2023-06-01 01:17:59.240568
21.0 329.0 206.0 488.0 185.0 159.0 0.9263395667076111 0.0 borh 2023-06-01 01:17:59.309643
21.0 329.0 206.0 488.0 185.0 159.0 0.9263395667076111 0.0 borh 2023-06-01 01:17:59.381713
21.0 325.0 207.0 489.0 186.0 164.0 0.9319658875465393 0.0 borh 2023-06-01 01:17:59.465885
0.0 242.0 296.0 495.0 296.0 253.0 0.8112830519676208 0.0 borh 2023-06-01 01:17:59.593577
5.0 243.0 295.0 495.0 290.0 252.0 0.7914708256721497 0.0 borh 2023-06-01 01:17:59.671666
0.0 207.0 368.0 552.0 368.0 345.0 0.8975726366043091 0.0 borh 2023-06-01 01:17:59.777083
1.0 274.0 273.0 514.0 272.0 240.0 0.5514408349990845 0.0 borh 2023-06-01 01:17:59.871099
236.0 26.0 420.0 230.0 184.0 204.0 0.7474086284637451 0.0 borh 2023-06-01 01:17:59.873586
1.0 274.0 273.0 514.0 272.0 240.0 0.5514408349990845 0.0 borh 2023-06-01 01:17:59.938986
236.0 26.0 420.0 230.0 184.0 204.0 0.7474086284637451 0.0 borh 2023-06-01 01:17:59.940154
133.0 468.0 277.0 620.0 144.0 152.0 0.7043657898902893 0.0 borh 2023-06-01 01:18:00.134392
1.0 158.0 381.0 545.0 380.0 387.0 0.8389911651611328 0.0 borh 2023-06-01 01:18:00.227160
188.0 121.0 395.0 278.0 207.0 157.0 0.859616219997406 0.0 borh 2023-06-01 01:18:00.229139
0.0 160.0 376.0 545.0 376.0 385.0 0.826583206653595 0.0 borh 2023-06-01 01:18:00.310107
189.0 122.0 395.0 280.0 206.0 158.0 0.8862345218658447 0.0 borh 2023-06-01 01:18:00.311919
0.0 340.0 269.0 556.0 269.0 216.0 0.5988753437995911 0.0 borh 2023-06-01 01:18:00.385720
0.0 346.0 233.0 558.0 233.0 212.0 0.9129287600517273 0.0 borh 2023-06-01 01:18:00.473521
0.0 345.0 229.0 552.0 229.0 207.0 0.917596697807312 0.0 borh 2023-06-01 01:18:00.559294
25.0 230.0 320.0 486.0 295.0 256.0 0.874265193939209 0.0 borh 2023-06-01 01:18:00.647025
29.0 231.0 321.0 483.0 292.0 252.0 0.9025768041610718 0.0 borh 2023-06-01 01:18:00.734804
26.0 190.0 329.0 466.0 303.0 276.0 0.8949887752532959 0.0 borh 2023-06-01 01:18:00.801607
99.0 146.0 258.0 298.0 159.0 152.0 0.6993807554244995 0.0 borh 2023-06-01 01:18:00.894361
84.0 313.0 313.0 488.0 229.0 175.0 0.9309346079826355 0.0 borh 2023-06-01 01:18:00.896354
99.0 146.0 258.0 298.0 159.0 152.0 0.6993807554244995 0.0 borh 2023-06-01 01:18:00.979134
84.0 313.0 313.0 488.0 229.0 175.0 0.9309346079826355 0.0 borh 2023-06-01 01:18:00.981299
123.0 349.0 307.0 607.0 184.0 258.0 0.9200468063354492 0.0 borh 2023-06-01 01:18:01.055932
125.0 352.0 305.0 602.0 180.0 250.0 0.9261514544487 0.0 borh 2023-06-01 01:18:01.140701
121.0 348.0 309.0 604.0 188.0 256.0 0.9173417687416077 0.0 borh 2023-06-01 01:18:01.194559
0.0 255.0 143.0 439.0 143.0 184.0 0.5812054872512817 0.0 borh 2023-06-01 01:18:01.267368
0.0 257.0 141.0 438.0 141.0 181.0 0.82526034116745 0.0 borh 2023-06-01 01:18:01.348148
0.0 257.0 141.0 438.0 141.0 181.0 0.82526034116745 0.0 borh 2023-06-01 01:18:01.416133
0.0 288.0 131.0 433.0 131.0 145.0 0.9079227447509766 0.0 borh 2023-06-01 01:18:01.489769
0.0 288.0 131.0 433.0 131.0 145.0 0.9079227447509766 0.0 borh 2023-06-01 01:18:01.587507
20.0 329.0 273.0 590.0 253.0 261.0 0.8898699879646301 0.0 borh 2023-06-01 01:18:01.704194
27.0 331.0 273.0 595.0 246.0 264.0 0.8777968287467957 0.0 borh 2023-06-01 01:18:01.769083
29.0 331.0 271.0 593.0 242.0 262.0 0.8799903988838196 0.0 borh 2023-06-01 01:18:01.858810
0.0 298.0 115.0 412.0 115.0 114.0 0.7186825275421143 0.0 borh 2023-06-01 01:18:01.919982
0.0 298.0 115.0 412.0 115.0 114.0 0.7186825275421143 0.0 borh 2023-06-01 01:18:01.981706
0.0 298.0 115.0 412.0 115.0 114.0 0.7186825275421143 0.0 borh 2023-06-01 01:18:02.036524
0.0 411.0 94.0 517.0 94.0 106.0 0.5606632828712463 0.0 borh 2023-06-01 01:18:02.148271
194.0 382.0 336.0 489.0 142.0 107.0 0.877311646938324 0.0 borh 2023-06-01 01:18:02.151001
32.0 281.0 263.0 489.0 231.0 208.0 0.9440954923629761 0.0 borh 2023-06-01 01:18:02.153997
5.0 245.0 271.0 462.0 266.0 217.0 0.9441441893577576 0.0 borh 2023-06-01 01:18:02.252727
13.0 580.0 151.0 639.0 138.0 59.0 0.8399268984794617 0.0 borh 2023-06-01 01:18:02.316568
247.0 577.0 391.0 640.0 144.0 63.0 0.8440935611724854 0.0 borh 2023-06-01 01:18:02.317557
0.0 16.0 250.0 327.0 250.0 311.0 0.9064405560493469 0.0 borh 2023-06-01 01:18:02.319548
89.0 490.0 329.0 640.0 240.0 150.0 0.9110978841781616 0.0 borh 2023-06-01 01:18:02.320545
10.0 573.0 141.0 640.0 131.0 67.0 0.8381214141845703 0.0 borh 2023-06-01 01:18:02.428259
0.0 60.0 207.0 348.0 207.0 288.0 0.8902719020843506 0.0 borh 2023-06-01 01:18:02.431279
72.0 481.0 289.0 639.0 217.0 158.0 0.9443243741989136 0.0 borh 2023-06-01 01:18:02.434278
5.0 579.0 140.0 640.0 135.0 61.0 0.8269350528717041 0.0 borh 2023-06-01 01:18:02.524998
217.0 566.0 344.0 639.0 127.0 73.0 0.8936952352523804 0.0 borh 2023-06-01 01:18:02.526993
0.0 77.0 210.0 343.0 210.0 266.0 0.9229371547698975 0.0 borh 2023-06-01 01:18:02.527993
83.0 487.0 282.0 638.0 199.0 151.0 0.9317811727523804 0.0 borh 2023-06-01 01:18:02.529985
4.0 306.0 122.0 399.0 118.0 93.0 0.7892202138900757 0.0 borh 2023-06-01 01:18:02.617551
108.0 284.0 289.0 445.0 181.0 161.0 0.8910998106002808 0.0 borh 2023-06-01 01:18:02.758391
156.0 271.0 420.0 520.0 264.0 249.0 0.5883710384368896 0.0 borh 2023-06-01 01:18:03.170820
149.0 412.0 335.0 553.0 186.0 141.0 0.9010118842124939 0.0 borh 2023-06-01 01:18:03.276239
18.0 261.0 230.0 425.0 212.0 164.0 0.928473949432373 0.0 borh 2023-06-01 01:18:03.356345
0.0 235.0 212.0 442.0 212.0 207.0 0.7328119277954102 0.0 borh 2023-06-01 01:18:03.418151
0.0 237.0 115.0 452.0 115.0 215.0 0.6206129789352417 0.0 borh 2023-06-01 01:18:03.470022
42.0 418.0 307.0 616.0 265.0 198.0 0.8778735995292664 0.0 borh 2023-06-01 01:18:03.549801
48.0 416.0 308.0 609.0 260.0 193.0 0.9019415378570557 0.0 borh 2023-06-01 01:18:03.610637
66.0 396.0 307.0 595.0 241.0 199.0 0.8249985575675964 0.0 borh 2023-06-01 01:18:03.709377
7.0 159.0 291.0 421.0 284.0 262.0 0.5799828767776489 0.0 borh 2023-06-01 01:18:03.816096
0.0 0.0 420.0 347.0 420.0 347.0 0.8922327160835266 1.0 lambs_quarter 2023-06-01 01:18:03.921069
106.0 430.0 273.0 555.0 167.0 125.0 0.8535425066947937 0.0 borh 2023-06-01 01:22:28.169645
52.0 494.0 223.0 633.0 171.0 139.0 0.7388029098510742 0.0 borh 2023-06-01 01:22:28.281370
12.0 419.0 206.0 565.0 194.0 146.0 0.7183112502098083 0.0 borh 2023-06-01 01:22:28.435930
21.0 392.0 219.0 543.0 198.0 151.0 0.8802566528320312 0.0 borh 2023-06-01 01:22:28.495770
28.0 381.0 238.0 537.0 210.0 156.0 0.8520293831825256 0.0 borh 2023-06-01 01:22:28.529680
41.0 367.0 251.0 520.0 210.0 153.0 0.915654182434082 0.0 borh 2023-06-01 01:22:28.590400
38.0 352.0 255.0 513.0 217.0 161.0 0.9393590688705444 0.0 borh 2023-06-01 01:22:28.661242
32.0 335.0 252.0 495.0 220.0 160.0 0.9409839510917664 0.0 borh 2023-06-01 01:22:28.716990
30.0 330.0 248.0 490.0 218.0 160.0 0.942307710647583 0.0 borh 2023-06-01 01:22:28.764908
33.0 320.0 251.0 482.0 218.0 162.0 0.9356945753097534 0.0 borh 2023-06-01 01:22:28.814699
38.0 303.0 258.0 467.0 220.0 164.0 0.9485281705856323 0.0 borh 2023-06-01 01:22:28.859579
40.0 294.0 261.0 456.0 221.0 162.0 0.9397541880607605 0.0 borh 2023-06-01 01:22:28.932536
45.0 283.0 261.0 448.0 216.0 165.0 0.9497618675231934 0.0 borh 2023-06-01 01:22:29.010521
68.0 264.0 281.0 426.0 213.0 162.0 0.9523732662200928 0.0 borh 2023-06-01 01:22:29.092014
74.0 265.0 280.0 423.0 206.0 158.0 0.9463084936141968 0.0 borh 2023-06-01 01:22:29.153975
77.0 267.0 282.0 425.0 205.0 158.0 0.9138544797897339 0.0 borh 2023-06-01 01:22:29.227294
284.0 269.0 367.0 343.0 83.0 74.0 0.6803813576698303 0.0 borh 2023-06-01 01:22:29.315167
78.0 280.0 275.0 430.0 197.0 150.0 0.93721604347229 0.0 borh 2023-06-01 01:22:29.317137
286.0 277.0 359.0 347.0 73.0 70.0 0.8028034567832947 0.0 borh 2023-06-01 01:22:29.405914
82.0 287.0 268.0 431.0 186.0 144.0 0.942000687122345 0.0 borh 2023-06-01 01:22:29.407947
102.0 307.0 273.0 438.0 171.0 131.0 0.9289040565490723 0.0 borh 2023-06-01 01:22:29.464603
110.0 295.0 293.0 434.0 183.0 139.0 0.9357414841651917 0.0 borh 2023-06-01 01:22:29.546911
121.0 285.0 294.0 423.0 173.0 138.0 0.9335670471191406 0.0 borh 2023-06-01 01:22:29.625807
106.0 274.0 285.0 407.0 179.0 133.0 0.9425389766693115 0.0 borh 2023-06-01 01:22:29.736460
96.0 278.0 270.0 406.0 174.0 128.0 0.90430748462677 0.0 borh 2023-06-01 01:22:29.826328
91.0 269.0 268.0 401.0 177.0 132.0 0.9334695339202881 0.0 borh 2023-06-01 01:22:29.888151
91.0 269.0 268.0 401.0 177.0 132.0 0.9334695339202881 0.0 borh 2023-06-01 01:22:29.967072
91.0 266.0 273.0 402.0 182.0 136.0 0.9451374411582947 0.0 borh 2023-06-01 01:22:30.061853
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.133165
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.192677
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.248454
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.309433
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.399631
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.481399
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.542251
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.613598
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.676080
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.726117
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.777966
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.844087
102.0 263.0 281.0 402.0 179.0 139.0 0.9469221830368042 0.0 borh 2023-06-01 01:22:30.919166
39.0 246.0 221.0 382.0 182.0 136.0 0.9330779910087585 0.0 borh 2023-06-01 01:22:31.003187
227.0 230.0 296.0 300.0 69.0 70.0 0.7040948867797852 0.0 borh 2023-06-01 01:22:31.072222
34.0 247.0 207.0 379.0 173.0 132.0 0.9383684396743774 0.0 borh 2023-06-01 01:22:31.073215
30.0 250.0 204.0 383.0 174.0 133.0 0.919659435749054 0.0 borh 2023-06-01 01:22:31.132428
29.0 256.0 201.0 389.0 172.0 133.0 0.9139652252197266 0.0 borh 2023-06-01 01:22:31.177216
30.0 263.0 204.0 394.0 174.0 131.0 0.9238588809967041 0.0 borh 2023-06-01 01:22:31.224280
31.0 270.0 202.0 398.0 171.0 128.0 0.9193459749221802 0.0 borh 2023-06-01 01:22:31.279642
38.0 273.0 204.0 400.0 166.0 127.0 0.9250392317771912 0.0 borh 2023-06-01 01:22:31.336808
45.0 274.0 221.0 403.0 176.0 129.0 0.9228296875953674 0.0 borh 2023-06-01 01:22:31.412290
234.0 258.0 302.0 323.0 68.0 65.0 0.5660709142684937 0.0 borh 2023-06-01 01:22:31.477920
47.0 275.0 222.0 403.0 175.0 128.0 0.9236012697219849 0.0 borh 2023-06-01 01:22:31.479112
236.0 262.0 307.0 325.0 71.0 63.0 0.6041160821914673 0.0 borh 2023-06-01 01:22:31.564205
56.0 283.0 223.0 407.0 167.0 124.0 0.8848823308944702 0.0 borh 2023-06-01 01:22:31.566371
238.0 262.0 307.0 331.0 69.0 69.0 0.6394444108009338 0.0 borh 2023-06-01 01:22:31.643030
58.0 284.0 223.0 409.0 165.0 125.0 0.9175290465354919 0.0 borh 2023-06-01 01:22:31.645693
241.0 263.0 307.0 329.0 66.0 66.0 0.6359313130378723 0.0 borh 2023-06-01 01:22:31.733934
59.0 285.0 225.0 409.0 166.0 124.0 0.9261829853057861 0.0 borh 2023-06-01 01:22:31.735824
250.0 268.0 313.0 336.0 63.0 68.0 0.6847331523895264 0.0 borh 2023-06-01 01:22:31.793669
66.0 288.0 233.0 410.0 167.0 122.0 0.9412932395935059 0.0 borh 2023-06-01 01:22:31.793669
251.0 272.0 314.0 341.0 63.0 69.0 0.7355149984359741 0.0 borh 2023-06-01 01:22:31.854037
68.0 293.0 238.0 414.0 170.0 121.0 0.9297584295272827 0.0 borh 2023-06-01 01:22:31.855731
254.0 279.0 318.0 352.0 64.0 73.0 0.5005369186401367 0.0 borh 2023-06-01 01:22:31.917666
73.0 297.0 237.0 420.0 164.0 123.0 0.9180118441581726 0.0 borh 2023-06-01 01:22:31.919540
258.0 280.0 320.0 345.0 62.0 65.0 0.7689622044563293 0.0 borh 2023-06-01 01:22:31.978732
76.0 298.0 244.0 422.0 168.0 124.0 0.9298208951950073 0.0 borh 2023-06-01 01:22:31.979704
257.0 283.0 328.0 352.0 71.0 69.0 0.6811786890029907 0.0 borh 2023-06-01 01:22:32.023415
84.0 301.0 247.0 425.0 163.0 124.0 0.9255183935165405 0.0 borh 2023-06-01 01:22:32.024329
256.0 284.0 328.0 346.0 72.0 62.0 0.6642435789108276 0.0 borh 2023-06-01 01:22:32.106843
87.0 304.0 249.0 427.0 162.0 123.0 0.9375323057174683 0.0 borh 2023-06-01 01:22:32.108834
91.0 308.0 250.0 428.0 159.0 120.0 0.9323490858078003 0.0 borh 2023-06-01 01:22:32.167034
94.0 311.0 256.0 429.0 162.0 118.0 0.9150210022926331 0.0 borh 2023-06-01 01:22:32.202372
271.0 290.0 337.0 349.0 66.0 59.0 0.5568377375602722 0.0 borh 2023-06-01 01:22:32.267091
97.0 309.0 262.0 430.0 165.0 121.0 0.9171197414398193 0.0 borh 2023-06-01 01:22:32.268189
102.0 308.0 267.0 431.0 165.0 123.0 0.9160534143447876 0.0 borh 2023-06-01 01:22:32.318062
281.0 292.0 346.0 356.0 65.0 64.0 0.7983700633049011 0.0 borh 2023-06-01 01:22:32.392699
107.0 308.0 271.0 431.0 164.0 123.0 0.9272292852401733 0.0 borh 2023-06-01 01:22:32.394568
289.0 295.0 355.0 358.0 66.0 63.0 0.6920529007911682 0.0 borh 2023-06-01 01:22:32.459962
113.0 311.0 274.0 432.0 161.0 121.0 0.9370723366737366 0.0 borh 2023-06-01 01:22:32.461031
289.0 297.0 358.0 356.0 69.0 59.0 0.8079962134361267 0.0 borh 2023-06-01 01:22:32.522562
115.0 314.0 281.0 433.0 166.0 119.0 0.9358987212181091 0.0 borh 2023-06-01 01:22:32.523590
288.0 302.0 357.0 360.0 69.0 58.0 0.7878702878952026 0.0 borh 2023-06-01 01:22:32.591432
113.0 312.0 276.0 433.0 163.0 121.0 0.9386448264122009 0.0 borh 2023-06-01 01:22:32.593345
288.0 303.0 356.0 361.0 68.0 58.0 0.7071611881256104 0.0 borh 2023-06-01 01:22:32.654856
112.0 312.0 276.0 433.0 164.0 121.0 0.9395250678062439 0.0 borh 2023-06-01 01:22:32.656850
279.0 297.0 346.0 357.0 67.0 60.0 0.8332370519638062 0.0 borh 2023-06-01 01:22:32.716337
111.0 314.0 272.0 431.0 161.0 117.0 0.9358527660369873 0.0 borh 2023-06-01 01:22:32.718460
284.0 299.0 349.0 358.0 65.0 59.0 0.7931905388832092 0.0 borh 2023-06-01 01:22:32.770205
113.0 312.0 271.0 431.0 158.0 119.0 0.9349705576896667 0.0 borh 2023-06-01 01:22:32.771166
284.0 292.0 349.0 356.0 65.0 64.0 0.6480165719985962 0.0 borh 2023-06-01 01:22:32.833487
111.0 311.0 275.0 427.0 164.0 116.0 0.9226754903793335 0.0 borh 2023-06-01 01:22:32.835352
286.0 290.0 349.0 356.0 63.0 66.0 0.6877424716949463 0.0 borh 2023-06-01 01:22:32.905186
111.0 305.0 275.0 426.0 164.0 121.0 0.9300981163978577 0.0 borh 2023-06-01 01:22:32.907508
280.0 289.0 345.0 353.0 65.0 64.0 0.8237532377243042 0.0 borh 2023-06-01 01:22:32.991586
105.0 303.0 271.0 426.0 166.0 123.0 0.9325503706932068 0.0 borh 2023-06-01 01:22:32.993541
277.0 290.0 340.0 353.0 63.0 63.0 0.7782778739929199 0.0 borh 2023-06-01 01:22:33.063205
109.0 306.0 269.0 425.0 160.0 119.0 0.9239571690559387 0.0 borh 2023-06-01 01:22:33.064582
276.0 287.0 340.0 348.0 64.0 61.0 0.815868616104126 0.0 borh 2023-06-01 01:22:33.152307
105.0 303.0 264.0 425.0 159.0 122.0 0.9231801629066467 0.0 borh 2023-06-01 01:22:33.154724
274.0 285.0 338.0 348.0 64.0 63.0 0.8137890696525574 0.0 borh 2023-06-01 01:22:33.241090
102.0 301.0 261.0 423.0 159.0 122.0 0.9339566826820374 0.0 borh 2023-06-01 01:22:33.242466
269.0 284.0 336.0 345.0 67.0 61.0 0.8262026906013489 0.0 borh 2023-06-01 01:22:33.334633
99.0 301.0 258.0 422.0 159.0 121.0 0.9321753978729248 0.0 borh 2023-06-01 01:22:33.336095
269.0 286.0 335.0 344.0 66.0 58.0 0.5916253924369812 0.0 borh 2023-06-01 01:22:33.436383
101.0 303.0 260.0 422.0 159.0 119.0 0.922248899936676 0.0 borh 2023-06-01 01:22:33.436383
277.0 291.0 339.0 357.0 62.0 66.0 0.7677538394927979 0.0 borh 2023-06-01 01:22:33.502208
107.0 309.0 262.0 426.0 155.0 117.0 0.9184706211090088 0.0 borh 2023-06-01 01:22:33.503202
279.0 291.0 341.0 356.0 62.0 65.0 0.6582209467887878 0.0 borh 2023-06-01 01:22:33.569065
107.0 306.0 266.0 426.0 159.0 120.0 0.9235491156578064 0.0 borh 2023-06-01 01:22:33.570061
282.0 293.0 343.0 356.0 61.0 63.0 0.7801867127418518 0.0 borh 2023-06-01 01:22:33.641844
110.0 310.0 269.0 428.0 159.0 118.0 0.9328770637512207 0.0 borh 2023-06-01 01:22:33.643062
280.0 294.0 340.0 357.0 60.0 63.0 0.7085875868797302 0.0 borh 2023-06-01 01:22:33.718754
107.0 311.0 264.0 429.0 157.0 118.0 0.9277355074882507 0.0 borh 2023-06-01 01:22:33.719847
105.0 307.0 261.0 425.0 156.0 118.0 0.9282142519950867 0.0 borh 2023-06-01 01:22:33.801631
279.0 289.0 337.0 357.0 58.0 68.0 0.6033841967582703 0.0 borh 2023-06-01 01:22:33.892302
101.0 307.0 258.0 425.0 157.0 118.0 0.9280999302864075 0.0 borh 2023-06-01 01:22:33.894417
268.0 287.0 333.0 348.0 65.0 61.0 0.7493929862976074 0.0 borh 2023-06-01 01:22:33.968151
98.0 307.0 255.0 426.0 157.0 119.0 0.936760663986206 0.0 borh 2023-06-01 01:22:33.969228
48.0 168.0 362.0 439.0 314.0 271.0 0.5424380302429199 0.0 borh 2023-06-01 01:22:34.038698
53.0 174.0 361.0 429.0 308.0 255.0 0.8547415733337402 0.0 borh 2023-06-01 01:22:34.096883
50.0 181.0 363.0 433.0 313.0 252.0 0.7307074069976807 0.0 borh 2023-06-01 01:22:34.162507
52.0 190.0 369.0 439.0 317.0 249.0 0.6823202967643738 0.0 borh 2023-06-01 01:22:34.222432
60.0 188.0 373.0 437.0 313.0 249.0 0.8802176713943481 0.0 borh 2023-06-01 01:22:34.298439
68.0 195.0 370.0 432.0 302.0 237.0 0.9039397835731506 0.0 borh 2023-06-01 01:22:34.390911
76.0 188.0 367.0 437.0 291.0 249.0 0.9147493839263916 0.0 borh 2023-06-01 01:22:34.511579
53.0 258.0 355.0 498.0 302.0 240.0 0.9003598093986511 0.0 borh 2023-06-01 01:22:34.580396
47.0 274.0 299.0 503.0 252.0 229.0 0.8289449214935303 0.0 borh 2023-06-01 01:22:34.647219
48.0 273.0 301.0 503.0 253.0 230.0 0.8393158912658691 0.0 borh 2023-06-01 01:22:34.700102
49.0 276.0 299.0 504.0 250.0 228.0 0.8270934820175171 0.0 borh 2023-06-01 01:22:34.781492
56.0 287.0 305.0 487.0 249.0 200.0 0.7172194719314575 0.0 borh 2023-06-01 01:22:34.883145
181.0 402.0 347.0 497.0 166.0 95.0 0.5518143177032471 0.0 borh 2023-06-01 01:22:34.961564
342.0 317.0 404.0 391.0 62.0 74.0 0.557171642780304 0.0 borh 2023-06-01 01:22:35.035739
182.0 420.0 236.0 469.0 54.0 49.0 0.799349308013916 0.0 borh 2023-06-01 01:22:35.037984
234.0 411.0 344.0 504.0 110.0 93.0 0.8702059388160706 0.0 borh 2023-06-01 01:22:35.039725
184.0 427.0 236.0 474.0 52.0 47.0 0.739660382270813 0.0 borh 2023-06-01 01:22:35.128644
234.0 417.0 352.0 506.0 118.0 89.0 0.8875730037689209 0.0 borh 2023-06-01 01:22:35.131412
173.0 354.0 343.0 464.0 170.0 110.0 0.881235659122467 0.0 borh 2023-06-01 01:22:35.204348
176.0 359.0 344.0 470.0 168.0 111.0 0.5628319382667542 0.0 borh 2023-06-01 01:22:35.270360
176.0 363.0 343.0 470.0 167.0 107.0 0.898719072341919 0.0 borh 2023-06-01 01:22:35.345585
174.0 370.0 339.0 475.0 165.0 105.0 0.7550097703933716 0.0 borh 2023-06-01 01:22:35.445700
194.0 396.0 331.0 515.0 137.0 119.0 0.9444067478179932 0.0 borh 2023-06-01 01:22:35.538752
82.0 321.0 240.0 473.0 158.0 152.0 0.7607626914978027 0.0 borh 2023-06-01 01:22:35.610213
127.0 346.0 270.0 469.0 143.0 123.0 0.8521730303764343 0.0 borh 2023-06-01 01:22:35.861559
125.0 343.0 265.0 469.0 140.0 126.0 0.687508761882782 0.0 borh 2023-06-01 01:22:35.941511
76.0 324.0 263.0 483.0 187.0 159.0 0.7095152735710144 0.0 borh 2023-06-01 01:22:36.001164
78.0 325.0 261.0 482.0 183.0 157.0 0.7254622578620911 0.0 borh 2023-06-01 01:22:36.062316
